title,nbre_entrees,id,distributeur,country,genre,date,budget,public,durée,Name1,Name2,year,month,week,season
Braquage à l'ancienne,175604,16663,Warner Bros.,Etats-Unis,Comédie,2017-03-05,25000000,Tous publics,97,2,14,2017,3,9,1
Mes vies de chien,40700,16681,Metropolitan,Etats-Unis,Film familial,2017-04-19,22000000,Tous publics,101,10,7,2017,4,16,2
The Circle,154698,16728,Mars Distribution,Etats-Unis,Thriller,2017-12-07,18000000,Tous publics,110,3,3,2017,12,49,4
#Pire soirée,66666,16730,Sony Pictures,Etats-Unis,Comédie,2017-02-08,20000000,Tous publics,101,6,3,2017,2,6,1
Geostorm,235162,16731,Warner Bros.,Etats-Unis,Catastrophe,2017-01-11,120000000,Tous publics,109,5,3,2017,1,2,1
Opération casse-noisette 2,385048,16734,SND,Etats-Unis,Animation 3D,2017-10-25,40000000,Tous publics,91,5,7,2017,10,43,4
Baby Boss,1059393,16910,20th Century Fox,Etats-Unis,Animation 3D,2017-03-29,125000000,Tous publics,97,6,10,2017,3,13,1
Le Petit Spirou,224512,16914,Apollo Films,France,Film familial,2017-09-27,7996406,Tous publics,86,6,1,2017,9,39,3
Sage Femme,331215,16979,Memento Films,France,Comédie dramatique,2017-03-22,6800000,Tous publics,117,2,2,2017,3,12,1
Django,185696,16995,Pathé,France,Drame,2017-04-26,8804249,Tous publics,115,2,1,2017,4,17,2
La Promesse (2017),27507,17014,Films sans frontières,Etats-Unis,Drame,2017-11-29,90000000,Tous publics,134,8,8,2017,11,48,4
Deadpool 2,1186493,17036,20th Century Fox,Etats-Unis,Comicbook,2018-05-16,110000000,Moins de 12 ans,120,4,11,2018,5,20,2
Pentagon Papers,476134,17037,Universal,Etats-Unis,Drame,2018-01-24,50000000,Tous publics,115,22,23,2018,1,4,1
HHhH,101379,17067,Mars Distribution,France,2ème Guerre mondiale,2017-07-06,27801467,Tous publics,120,2,6,2017,7,27,3
Rodin,115220,17068,Wild Bunch,France,Comédie dramatique,2017-05-24,5348095,Tous publics,119,1,5,2017,5,21,2
Ce qui nous lie,189571,17085,Studiocanal,France,Comédie dramatique,2017-06-14,7866939,Tous publics,113,5,3,2017,6,24,2
Les Proies (2017),177256,17102,Universal,Etats-Unis,Drame,2017-08-23,10000000,Tous publics,91,6,9,2017,8,34,3
Paddington 2,420344,17106,Studiocanal,Grande-Bretagne,Film familial,2017-06-12,50000000,Tous publics,104,4,12,2017,6,24,2
Le Crime de l'Orient Express (2017),351400,17107,20th Century Fox,Etats-Unis,Thriller,2017-12-13,55000000,PG,114,10,7,2017,12,50,4
Red Sparrow,331963,17109,20th Century Fox,Etats-Unis,Thriller,2018-04-04,69000000,Moins de 12 ans,139,7,6,2018,4,14,2
Barry Seal : American Traffic,271607,17117,Universal,Etats-Unis,Thriller,2017-09-13,80000000,Tous publics,115,6,24,2017,9,37,3
Hitman & Bodyguard,237815,17121,Metropolitan,Etats-Unis,Comédie,2017-08-23,29000000,Moins de 12 ans,119,7,11,2017,8,34,3
Black Panther,1058869,17130,Walt Disney Pictures,Etats-Unis,Comicbook,2018-02-14,200000000,Tous publics,135,3,4,2018,2,7,1
Atomic Blonde,233245,17180,Universal,Etats-Unis,Thriller,2017-08-16,30000000,Moins de 12 ans,115,5,9,2017,8,33,3
Baby Driver,302528,17184,Sony Pictures,Grande-Bretagne,Aventure - Action,2017-07-19,34000000,PG,113,4,8,2017,7,29,3
A Ghost Story,17230,17216,Universal,Etats-Unis,Drame,2017-12-20,100000,Tous publics,87,5,3,2017,12,51,4
Battle of the Sexes,48367,17220,20th Century Fox,Etats-Unis,Comédie dramatique,2017-11-22,25000000,Tous publics,121,7,4,2017,11,47,4
The Greatest Showman,230190,17221,20th Century Fox,Etats-Unis,Musical,2018-01-24,84000000,Tous publics,105,6,6,2018,1,4,1
Jurassic World: Fallen Kingdom,1396911,17223,Universal,Etats-Unis,Aventure - Action,2018-06-06,170000000,Tous publics,129,3,8,2018,6,23,2
Star Wars: L'Ascension de Skywalker,2420710,17224,Walt Disney Pictures,Etats-Unis,Fantasy,2019-12-18,275000000,Tous publics,142,6,7,2019,12,51,4
Au revoir là-haut,550185,17248,Gaumont,France,Comédie dramatique,2017-10-25,19746327,Tous publics,117,2,4,2017,10,43,4
Logan Lucky,85199,17254,ARP Selection,Etats-Unis,Comédie,2017-10-25,29000000,Tous publics,119,15,7,2017,10,43,4
Le Redoutable,72473,17307,Studiocanal,France,Comédie,2017-09-13,11112359,Tous publics,107,4,3,2017,9,37,3
L'Expérience interdite (2017),143410,17320,Sony Pictures,Etats-Unis,Science Fiction,2017-11-22,19000000,Moins de 12 ans,108,2,4,2017,11,47,4
Bienvenue à Suburbicon,102006,17339,Metropolitan,Etats-Unis,Comédie dramatique,2017-06-12,25000000,Moins de 12 ans,105,9,24,2017,6,24,2
Bad Moms 2,69242,17340,Metropolitan,Etats-Unis,Comédie,2017-11-29,28000000,Tous publics,104,5,4,2017,11,48,4
Death Wish (2018),145073,17343,Paramount,Etats-Unis,Aventure - Action,2018-09-05,30000000,Moins de 12 ans,107,2,17,2018,9,36,3
Ready Player One,889788,17345,Warner Bros.,Etats-Unis,Science Fiction,2018-03-28,175000000,Tous publics,100,22,7,2018,3,13,1
Ocean's 8,318773,17346,Warner Bros.,Etats-Unis,Aventure - Action,2018-06-13,70000000,Tous publics,110,5,13,2018,6,24,2
Ant-Man et la guêpe,713011,17347,Walt Disney Pictures,Etats-Unis,Comicbook,2018-07-18,162000000,Tous publics,118,5,11,2018,7,29,3
Mission: Impossible - Fallout,1169669,17348,Paramount,Etats-Unis,Adaptation TV,2018-01-08,178000000,PG,148,5,3,2018,1,2,1
Le Retour de Mary Poppins,389704,17349,Walt Disney Pictures,Etats-Unis,Film familial,2018-12-19,130000000,Tous publics,124,6,9,2018,12,51,4
Tout l'argent du monde,182875,17357,Metropolitan,Etats-Unis,Thriller,2017-12-27,50000000,Tous publics,135,18,22,2017,12,52,4
The Foreigner,79546,17358,Metropolitan,Chine,Aventure - Action,2017-08-11,35000000,Tous publics,114,8,12,2017,8,32,3
The Disaster Artist,36908,17359,Warner Bros.,Etats-Unis,Comédie,2018-07-03,10000000,Tous publics,98,7,7,2018,7,27,3
Downsizing,273979,17360,Paramount,Etats-Unis,Comédie dramatique,2018-10-01,68000000,Tous publics,135,2,24,2018,10,40,4
Le Bonhomme de neige,121112,17376,Universal,Grande-Bretagne,Thriller,2017-11-29,35000000,Moins de 12 ans,125,3,5,2017,11,48,4
Le Fidèle,33044,17382,Pathé,Belgique,Thriller,2017-01-11,8216500,Tous publics,130,2,5,2017,1,2,1
La Promesse de l'aube (2017),250088,17389,Pathé,France,Drame,2017-12-20,24400000,Tous publics,130,1,4,2017,12,51,4
L'Ecole buissonnière (2017),351303,17390,Studiocanal,France,Comédie dramatique,2017-11-10,7800000,Tous publics,116,1,5,2017,11,45,4
Knock (2017),279670,17391,Mars Distribution,France,Comédie,2017-10-18,12670000,Tous publics,113,2,1,2017,10,42,4
Bohemian Rhapsody,1077661,17394,20th Century Fox,Etats-Unis,Drame,2018-10-31,52000000,Tous publics,135,9,6,2018,10,44,4
La Montagne entre nous,129306,17395,20th Century Fox,Etats-Unis,Drame,2017-08-11,35000000,Tous publics,103,4,4,2017,8,32,3
Les Gardiennes,135073,17398,Pathé,France,Drame,2017-06-12,8900000,Tous publics,134,3,4,2017,6,24,2
"3 Billboards, Les Panneaux de la vengeance",239977,17405,20th Century Fox,Etats-Unis,Drame,2018-01-17,15000000,Tous publics,115,2,6,2018,1,3,1
Le Grand jeu (2018),262258,17406,SND,Etats-Unis,Thriller,2018-03-01,30000000,Tous publics,140,6,9,2018,3,9,1
Les Aventures de Spirou et Fantasio,145435,17408,Sony Pictures,France,Comédie,2018-02-21,15940000,Tous publics,89,4,5,2018,2,8,1
The Passenger,277629,17411,Studiocanal,Etats-Unis,Thriller,2018-01-24,30000000,Tous publics,105,5,13,2018,1,4,1
Les Heures sombres,218083,17412,Universal,Grande-Bretagne,Drame,2018-03-01,30000000,Tous publics,125,2,4,2018,3,9,1
Solo: A Star Wars Story,531414,17413,Walt Disney Pictures,Etats-Unis,Fantasy,2018-05-23,250000000,Tous publics,135,15,12,2018,5,21,2
Sicario La Guerre des Cartels,133856,17414,Metropolitan,Etats-Unis,Thriller,2018-06-27,35000000,Moins de 12 ans,122,4,8,2018,6,26,2
L'Espion qui m'a larguée,99529,17507,Metropolitan,Etats-Unis,Comédie,2018-08-08,40000000,Tous publics,117,5,5,2018,8,32,3
Wonder,82140,17510,Metropolitan,Etats-Unis,Drame,2017-12-20,20000000,Tous publics,113,3,12,2017,12,51,4
L'Affaire Roman J.,16920,17513,Sony Pictures,Etats-Unis,Aventure - Action,2018-03-14,22000000,Tous publics,129,6,9,2018,3,11,1
Le Roi Lion (2019),3252896,17528,Walt Disney Pictures,Etats-Unis,Aventure - Action,2019-07-17,260000000,Tous publics,118,7,4,2019,7,29,3
Cro Man,191950,17529,Studiocanal,Grande-Bretagne,Animation 3D,2018-07-02,50000000,Tous publics,89,3,4,2018,7,27,3
X-Men: Dark Phoenix,689880,17531,20th Century Fox,Etats-Unis,Comicbook,2019-05-06,200000000,Tous publics,114,3,5,2019,5,19,2
Hôtel Transylvanie 3 : Des vacances monstrueuses,823158,17541,Sony Pictures,Etats-Unis,Animation 3D,2018-07-25,80000000,Tous publics,97,6,10,2018,7,30,3
Glass,539113,17542,Walt Disney Pictures,Etats-Unis,Thriller,2019-01-16,20000000,Moins de 12 ans,129,9,14,2019,1,3,1
Les Animaux fantastiques - Les crimes de Grindelwald,1649616,17550,Warner Bros.,Etats-Unis,Fantasy,2018-11-14,200000000,Tous publics,134,8,3,2018,11,46,4
Aquaman,940003,17551,Warner Bros.,Etats-Unis,Comicbook,2018-12-19,180000000,Tous publics,144,5,9,2018,12,51,4
Gaston Lagaffe,236756,17553,UGC Distribution,France,Comédie,2018-04-04,18770000,Tous publics,84,2,1,2018,4,14,2
Venom (2018),941871,17554,Sony Pictures,Etats-Unis,Film en 3D,2018-10-10,100000000,PG,112,4,12,2018,10,41,4
The Equalizer 2,359680,17555,Sony Pictures,Etats-Unis,Thriller,2018-08-15,62000000,Moins de 12 ans,121,11,14,2018,8,33,3
Le Retour du Héros,372856,17556,Studiocanal,France,Comédie,2018-02-14,9700000,Tous publics,90,4,5,2018,2,7,1
Un raccourci dans le temps,198760,17610,Walt Disney Pictures,Etats-Unis,Fantasy,2018-03-14,100000000,Tous publics,115,5,3,2018,3,11,1
Hostiles,167355,17640,Metropolitan,Etats-Unis,Western,2018-03-14,39000000,Tous publics,135,8,6,2018,3,11,1
Pierre Lapin,495488,17725,Sony Pictures,Etats-Unis,Film familial,2018-04-04,50000000,Tous publics,93,8,3,2018,4,14,2
Le Grinch (2018),581114,17730,Universal,Etats-Unis,Animation 3D,2018-11-28,75000000,Tous publics,90,5,2,2018,11,48,4
Sherlock Gnomes,145139,17734,Paramount,Etats-Unis,Animation 3D,2018-11-04,59000000,Tous publics,90,6,7,2018,11,44,4
Casse-noisette et les quatre royaumes,254939,17773,Walt Disney Pictures,Etats-Unis,Aventure - Action,2018-11-28,120000000,Tous publics,90,10,1,2018,11,48,4
Madame Hyde,48421,17850,Haut et Court,France,Comédie,2018-03-28,4637933,Tous publics,95,2,3,2018,3,13,1
Hérédité,89652,17893,Metropolitan,Etats-Unis,Horreur,2018-06-13,10000000,Moins de 12 ans,126,2,4,2018,6,24,2
Jean-Christopher & Winnie,228173,17899,Walt Disney Pictures,Etats-Unis,Film familial,2018-10-24,75000000,Tous publics,104,7,16,2018,10,43,4
Brick,15759,17916,Mars Distribution,Etats-Unis,Drame,2006-08-16,500000,Tous publics,110,5,8,2006,8,33,3
Stubby,18400,17942,Eurozoom,Etats-Unis,Animation 3D,2019-05-22,25000000,Tous publics,90,2,12,2019,5,21,2
En eaux troubles (2018),710798,18029,Warner Bros.,Etats-Unis,Aventure - Action,2018-08-22,130000000,Tous publics,114,9,9,2018,8,34,3
Everybody knows,391207,18030,Memento Films,Espagne,Thriller,2018-09-05,11800000,Tous publics,130,3,10,2018,9,36,3
Hotel Artemis,54098,18035,Metropolitan,Etats-Unis,Thriller,2018-07-25,15000000,Tous publics,93,2,6,2018,7,30,3
Le Book Club,70496,18088,Paramount,Etats-Unis,Comédie,2018-06-06,10000000,Tous publics,104,1,4,2018,6,23,2
Bécassine,71186,18090,UGC Distribution,France,Comédie,2018-06-20,4300000,Tous publics,102,1,1,2018,6,25,2
John Wick Parabellum,336599,18107,Metropolitan,Etats-Unis,Aventure - Action,2019-05-22,75000000,Moins de 12 ans,131,9,8,2019,5,21,2
La Prophétie de l'horloge,243245,18118,Universal,Etats-Unis,Fantasy,2018-09-26,42000000,Tous publics,106,2,13,2018,9,39,3
22 Miles,119049,18120,Metropolitan,Etats-Unis,Aventure - Action,2018-08-29,50000000,Moins de 12 ans,95,9,22,2018,8,35,3
BlacKkKlansman - J'ai infiltré le Ku Klux Klan,407099,18138,Universal,Etats-Unis,Thriller,2018-08-22,15000000,Tous publics,128,9,7,2018,8,34,3
Les Frères Sisters,298782,18157,UGC Distribution,Etats-Unis,Western,2018-09-19,35000000,Tous publics,117,5,12,2018,9,38,3
Dumbo (2019),550574,18168,Walt Disney Pictures,Etats-Unis,Film familial,2019-03-27,170000000,Tous publics,115,17,4,2019,3,13,1
Le Voyage du Dr Dolittle,416180,18169,Universal,Etats-Unis,Comédie,2020-05-02,175000000,Tous publics,106,7,12,2020,5,18,2
Comme des bêtes 2,710881,18170,Universal,Etats-Unis,Animation 3D,2019-07-31,80000000,Tous publics,86,5,6,2019,7,31,3
Aladdin (2019),563243,18171,Walt Disney Pictures,Etats-Unis,Aventure - Action,2019-05-22,183000000,Tous publics,128,10,16,2019,5,21,2
Ça Chapitre 2,635024,18172,Warner Bros.,Etats-Unis,Horreur,2019-11-09,79000000,Moins de 12 ans,165,6,5,2019,11,45,4
Mort sur le Nil (2022),336133,18173,Walt Disney Pictures,Etats-Unis,Thriller,2022-09-02,90000000,Tous publics,127,10,7,2022,9,35,3
Creed II,832553,18207,Warner Bros.,Etats-Unis,Aventure - Action,2019-09-01,50000000,Tous publics,117,1,12,2019,9,35,3
Once Upon a Time in Hollywood,1132221,18224,Sony Pictures,Etats-Unis,Thriller,2019-08-14,90000000,Moins de 12 ans,159,8,19,2019,8,33,3
Mamma Mia 2: Here We Go Again!,305753,18229,Universal,Etats-Unis,Musical,2018-07-25,75000000,Tous publics,114,3,4,2018,7,30,3
Spider-Man: Far from Home,1370178,18243,Sony Pictures,Etats-Unis,Comicbook,2019-03-07,160000000,Tous publics,129,3,12,2019,3,10,1
Les Vieux fourneaux,337139,18255,Gaumont,France,Comédie,2018-08-22,5800000,Tous publics,89,1,2,2018,8,34,3
Jumanji: next level,785636,18258,Sony Pictures,Etats-Unis,Aventure - Action,2019-04-12,132000000,Tous publics,123,5,6,2019,4,15,2
First Man - le premier homme sur la Lune,318668,18267,Universal,Etats-Unis,Drame,2018-10-17,59000000,PG,140,3,9,2018,10,42,4
The House That Jack Built,24387,18268,Films du Losange,Danemark,Thriller,2018-10-17,8743685,Moins de 16 ans,155,4,4,2018,10,42,4
Yéti & Compagnie,406484,18269,Warner Bros.,Etats-Unis,Animation 3D,2018-10-17,80000000,Tous publics,87,3,10,2018,10,42,4
Top Gun : Maverick,1529608,18320,Paramount,Etats-Unis,Aventure - Action,2022-05-25,152000000,Tous publics,131,3,24,2022,5,21,2
Nicky Larson et le parfum de Cupidon,630013,18331,Sony Pictures,France,Aventure - Action,2019-06-02,18600000,Tous publics,105,2,1,2019,6,22,2
La Grande Aventure Lego 2,207748,18362,Warner Bros.,Etats-Unis,Animation 3D,2019-02-20,99000000,Tous publics,107,6,7,2019,2,8,1
Hunter Killer,50126,18364,Metropolitan,Etats-Unis,Aventure - Action,2018-12-12,40000000,Tous publics,122,5,4,2018,12,50,4
Green Book : Sur les routes du sud,288777,18367,Metropolitan,Etats-Unis,Comédie dramatique,2019-01-23,23000000,Tous publics,130,11,5,2019,1,4,1
La Favorite,166719,18508,20th Century Fox,Etats-Unis,Comédie dramatique,2019-06-02,15000000,Tous publics,120,2,4,2019,6,22,2
Alita: Battle Angel,782778,18511,20th Century Fox,Etats-Unis,Science Fiction,2019-02-13,195000000,Tous publics,121,12,5,2019,2,7,1
Seule la vie...,6089,18513,Mars Distribution,Etats-Unis,Drame,2018-10-31,10000000,Tous publics,117,4,2,2018,10,44,4
Captain Marvel,1254628,18563,Walt Disney Pictures,Etats-Unis,Comicbook,2019-06-03,152000000,Tous publics,128,7,9,2019,6,23,2
Rémi sans famille,239526,18565,Mars Distribution,France,Film familial,2018-12-12,17450000,Tous publics,109,8,2,2018,12,50,4
Apprentis parents,83403,18633,Paramount,Etats-Unis,Comédie,2019-02-27,48000000,Tous publics,119,8,22,2019,2,9,1
La Mule,659999,18634,Warner Bros.,Etats-Unis,Thriller,2019-01-23,50000000,Tous publics,116,21,9,2019,1,4,1
Joker,1606425,18661,Warner Bros.,Etats-Unis,Comicbook,2019-09-10,55000000,Moins de 12 ans,122,7,1,2019,9,37,3
